id,price,neighborhood,borough,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
253466,335,Greenpoint,Brooklyn,4,1,1,2,4.81,48,https://www.airbnb.com/rooms/253466
253471,335,Greenpoint,Brooklyn,4,1,1,2,4.77,31,https://www.airbnb.com/rooms/253471
253475,335,Greenpoint,Brooklyn,4,1,1,2,4.86,99,https://www.airbnb.com/rooms/253475
253800,335,Greenpoint,Brooklyn,4,1,1,2,4.77,43,https://www.airbnb.com/rooms/253800
253803,335,Greenpoint,Brooklyn,4,1,1,2,4.88,43,https://www.airbnb.com/rooms/253803
253806,335,Greenpoint,Brooklyn,4,1,1,2,4.81,49,https://www.airbnb.com/rooms/253806
253811,335,Greenpoint,Brooklyn,4,1,1,2,4.79,71,https://www.airbnb.com/rooms/253811
253828,NA,Greenpoint,Brooklyn,4,NA,1,NA,5,12,https://www.airbnb.com/rooms/253828
253839,NA,Greenpoint,Brooklyn,4,NA,1,NA,4.88,8,https://www.airbnb.com/rooms/253839
253842,299,Greenpoint,Brooklyn,4,1,1,2,4.86,14,https://www.airbnb.com/rooms/253842
253846,NA,Greenpoint,Brooklyn,2,NA,1,NA,4.76,33,https://www.airbnb.com/rooms/253846
254168,NA,Greenpoint,Brooklyn,6,NA,2,NA,5,5,https://www.airbnb.com/rooms/254168
255476,NA,Williamsburg,Brooklyn,1,NA,2,NA,4.94,48,https://www.airbnb.com/rooms/255476
255601,229,Bedford-Stuyvesant,Brooklyn,2,1,2,2,4.59,267,https://www.airbnb.com/rooms/255601
255957,495,Nolita,Manhattan,4,2,2,2,4.96,26,https://www.airbnb.com/rooms/255957
257097,193,Bedford-Stuyvesant,Brooklyn,2,1,2,2,4.87,39,https://www.airbnb.com/rooms/257097
258688,NA,West Village,Manhattan,3,NA,2,NA,4.74,55,https://www.airbnb.com/rooms/258688
258690,NA,Chelsea,Manhattan,3,NA,2,NA,5,9,https://www.airbnb.com/rooms/258690
258740,NA,Harlem,Manhattan,2,NA,NA,NA,4.85,143,https://www.airbnb.com/rooms/258740
258930,NA,Chinatown,Manhattan,3,NA,1,NA,4.67,4,https://www.airbnb.com/rooms/258930
260755,198,Tribeca,Manhattan,4,1,1,1,4.73,35,https://www.airbnb.com/rooms/260755
261674,NA,Chelsea,Manhattan,2,NA,2,NA,4.95,19,https://www.airbnb.com/rooms/261674
261781,NA,West Village,Manhattan,4,NA,2,NA,4.75,8,https://www.airbnb.com/rooms/261781
262405,NA,East Flatbush,Brooklyn,2,NA,1,NA,4.59,75,https://www.airbnb.com/rooms/262405
262478,NA,Lower East Side,Manhattan,2,NA,NA,NA,4.91,11,https://www.airbnb.com/rooms/262478
263005,NA,Fort Greene,Brooklyn,4,NA,3,NA,4.67,129,https://www.airbnb.com/rooms/263005
263232,NA,Harlem,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/263232
263502,185,Williamsburg,Brooklyn,2,1,1,1,4.96,23,https://www.airbnb.com/rooms/263502
263888,265,Upper West Side,Manhattan,2,1,1,1,4.99,243,https://www.airbnb.com/rooms/263888
265145,NA,Theater District,Manhattan,2,NA,NA,NA,4.88,8,https://www.airbnb.com/rooms/265145
265506,NA,Upper East Side,Manhattan,6,NA,2,NA,4.89,11,https://www.airbnb.com/rooms/265506
266449,205,Lower East Side,Manhattan,4,1,2,2,4.6,81,https://www.airbnb.com/rooms/266449
266753,250,Lower East Side,Manhattan,4,1,2,2,4.23,90,https://www.airbnb.com/rooms/266753
267435,NA,Rego Park,Queens,1,NA,NA,NA,4.96,25,https://www.airbnb.com/rooms/267435
267652,60,Kensington,Brooklyn,1,1,1,1,4.97,58,https://www.airbnb.com/rooms/267652
268335,175,Williamsburg,Brooklyn,2,1,1,1,5,1,https://www.airbnb.com/rooms/268335
268481,NA,Williamsburg,Brooklyn,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/268481
269283,70,Crown Heights,Brooklyn,1,1,1,1,4.84,32,https://www.airbnb.com/rooms/269283
269404,99,Astoria,Queens,2,1,1,1,4.71,19,https://www.airbnb.com/rooms/269404
270139,NA,Bushwick,Brooklyn,2,NA,2,NA,4.69,39,https://www.airbnb.com/rooms/270139
270231,95,Woodside,Queens,2,1,1,2,4.79,285,https://www.airbnb.com/rooms/270231
270315,50,Bedford-Stuyvesant,Brooklyn,1,1,1,1,4.76,18,https://www.airbnb.com/rooms/270315
270345,212,East Village,Manhattan,4,1,1,1,4.8,36,https://www.airbnb.com/rooms/270345
271694,NA,Midtown,Manhattan,2,NA,1,NA,4.11,19,https://www.airbnb.com/rooms/271694
272026,80,Washington Heights,Manhattan,2,1,1,2,4.29,21,https://www.airbnb.com/rooms/272026
274743,95,Upper East Side,Manhattan,1,1,0,1,5,1,https://www.airbnb.com/rooms/274743
275976,140,Bedford-Stuyvesant,Brooklyn,5,1,2,2,4.71,242,https://www.airbnb.com/rooms/275976
276021,350,Williamsburg,Brooklyn,4,2,2,2,5,2,https://www.airbnb.com/rooms/276021
276317,700,Prospect Heights,Brooklyn,2,2,3,3,4.87,185,https://www.airbnb.com/rooms/276317
277883,114,Prospect-Lefferts Gardens,Brooklyn,2,1,1,1,4.73,57,https://www.airbnb.com/rooms/277883
278876,NA,Crown Heights,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/278876
279857,NA,Bedford-Stuyvesant,Brooklyn,16,5,6,14,4.87,224,https://www.airbnb.com/rooms/279857
281521,NA,West Village,Manhattan,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/281521
281851,130,Harlem,Manhattan,2,0,1,3,4.93,142,https://www.airbnb.com/rooms/281851
283550,NA,Hell's Kitchen,Manhattan,3,NA,1,NA,4.7,10,https://www.airbnb.com/rooms/283550
286662,120,Crown Heights,Brooklyn,2,1,0,1,4.84,345,https://www.airbnb.com/rooms/286662
286838,NA,Harlem,Manhattan,1,NA,1,NA,4.66,101,https://www.airbnb.com/rooms/286838
287408,NA,Hell's Kitchen,Manhattan,1,NA,1,NA,4.93,74,https://www.airbnb.com/rooms/287408
287845,200,Carroll Gardens,Brooklyn,4,1,2,2,4.98,131,https://www.airbnb.com/rooms/287845
288726,NA,Little Italy,Manhattan,2,NA,NA,NA,4.71,56,https://www.airbnb.com/rooms/288726
289020,NA,East Village,Manhattan,2,NA,1,NA,4.53,15,https://www.airbnb.com/rooms/289020
289665,NA,West Village,Manhattan,3,NA,1,NA,4.82,157,https://www.airbnb.com/rooms/289665
289703,NA,SoHo,Manhattan,2,NA,1,NA,5,5,https://www.airbnb.com/rooms/289703
292121,157,Hell's Kitchen,Manhattan,3,1,1,1,4.83,6,https://www.airbnb.com/rooms/292121
292324,80,Hell's Kitchen,Manhattan,1,1.5,1,1,4,5,https://www.airbnb.com/rooms/292324
292637,NA,Crown Heights,Brooklyn,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/292637
292800,191,West Village,Manhattan,2,1,1,2,4.87,114,https://www.airbnb.com/rooms/292800
294227,335,Greenpoint,Brooklyn,4,1,1,2,4.83,49,https://www.airbnb.com/rooms/294227
294242,335,Greenpoint,Brooklyn,4,1,1,2,4.82,88,https://www.airbnb.com/rooms/294242
294250,NA,Upper West Side,Manhattan,2,NA,1,NA,4.8,137,https://www.airbnb.com/rooms/294250
294259,335,Greenpoint,Brooklyn,4,1,1,2,4.79,174,https://www.airbnb.com/rooms/294259
294263,335,Greenpoint,Brooklyn,4,1,1,2,4.84,155,https://www.airbnb.com/rooms/294263
294280,335,Greenpoint,Brooklyn,4,1,1,2,4.89,46,https://www.airbnb.com/rooms/294280
295231,NA,Williamsburg,Brooklyn,1,NA,NA,NA,4,1,https://www.airbnb.com/rooms/295231
295998,300,Upper West Side,Manhattan,2,1,1,1,4.93,58,https://www.airbnb.com/rooms/295998
296361,NA,Elmhurst,Queens,1,NA,NA,NA,4.79,62,https://www.airbnb.com/rooms/296361
296717,55,Bedford-Stuyvesant,Brooklyn,3,1,1,1,4.5,20,https://www.airbnb.com/rooms/296717
298759,55,Bedford-Stuyvesant,Brooklyn,2,1,2,1,4.61,46,https://www.airbnb.com/rooms/298759
299062,NA,Upper East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/299062
301372,NA,Fort Greene,Brooklyn,1,NA,2,NA,4.67,27,https://www.airbnb.com/rooms/301372
302238,264,Harlem,Manhattan,9,1,2,8,4.67,8,https://www.airbnb.com/rooms/302238
302280,200,Harlem,Manhattan,9,1,1,4,3.43,9,https://www.airbnb.com/rooms/302280
302309,300,Harlem,Manhattan,9,1,2,6,4.4,6,https://www.airbnb.com/rooms/302309
302705,60,Upper East Side,Manhattan,1,1,1,1,5,5,https://www.airbnb.com/rooms/302705
302758,150,East Harlem,Manhattan,2,1,1,2,4.5,12,https://www.airbnb.com/rooms/302758
303264,250,Harlem,Manhattan,10,1,2,6,4.67,8,https://www.airbnb.com/rooms/303264
305245,250,Harlem,Manhattan,9,1,2,6,4.57,10,https://www.airbnb.com/rooms/305245
306799,NA,Bushwick,Brooklyn,4,NA,NA,NA,4.6,129,https://www.airbnb.com/rooms/306799
310325,75,Harlem,Manhattan,1,NA,1,1,4.17,31,https://www.airbnb.com/rooms/310325
310338,75,Harlem,Manhattan,1,1,1,1,4.26,29,https://www.airbnb.com/rooms/310338
310524,136,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.89,114,https://www.airbnb.com/rooms/310524
312415,NA,Theater District,Manhattan,2,NA,NA,NA,4.72,68,https://www.airbnb.com/rooms/312415
314982,101,East Village,Manhattan,2,1,1,1,4.73,187,https://www.airbnb.com/rooms/314982
318021,110,Harlem,Manhattan,1,1,1,1,4.97,94,https://www.airbnb.com/rooms/318021
320877,NA,Williamsburg,Brooklyn,4,NA,2,NA,4.68,25,https://www.airbnb.com/rooms/320877
321014,NA,Gramercy,Manhattan,4,NA,2,NA,4.78,18,https://www.airbnb.com/rooms/321014
321136,209,Washington Heights,Manhattan,2,1,0,2,4.86,79,https://www.airbnb.com/rooms/321136
322037,260,Williamsburg,Brooklyn,5,1,1,4,4.82,288,https://www.airbnb.com/rooms/322037
324800,NA,Williamsburg,Brooklyn,2,NA,1,NA,4.76,25,https://www.airbnb.com/rooms/324800
325429,280,Upper East Side,Manhattan,2,1,1,1,4.8,162,https://www.airbnb.com/rooms/325429
326832,NA,Upper East Side,Manhattan,2,NA,1,NA,4.66,36,https://www.airbnb.com/rooms/326832
328040,NA,Murray Hill,Manhattan,4,NA,2,NA,4.73,49,https://www.airbnb.com/rooms/328040
328744,237,Crown Heights,Brooklyn,6,1,2,3,4.86,144,https://www.airbnb.com/rooms/328744
332208,125,Greenpoint,Brooklyn,2,1,2,3,4.67,3,https://www.airbnb.com/rooms/332208
333323,57,Hell's Kitchen,Manhattan,1,1,1,1,4.77,181,https://www.airbnb.com/rooms/333323
334607,NA,Williamsburg,Brooklyn,2,NA,2,NA,4.67,52,https://www.airbnb.com/rooms/334607
336055,40,Co-op City,Bronx,2,1.5,1,1,5,19,https://www.airbnb.com/rooms/336055
342995,120,Harlem,Manhattan,2,1,1,1,4.79,94,https://www.airbnb.com/rooms/342995
343276,129,Hell's Kitchen,Manhattan,2,1,1,2,4.89,214,https://www.airbnb.com/rooms/343276
343766,87,Long Island City,Queens,1,1,1,1,4.75,4,https://www.airbnb.com/rooms/343766
344092,NA,Sunset Park,Brooklyn,2,NA,1,NA,4.84,19,https://www.airbnb.com/rooms/344092
346579,102,Lower East Side,Manhattan,2,1,1,0,5,4,https://www.airbnb.com/rooms/346579
350168,175,Park Slope,Brooklyn,2,1,2,2,4.22,10,https://www.airbnb.com/rooms/350168
351859,220,Chelsea,Manhattan,2,1,1,1,4.96,153,https://www.airbnb.com/rooms/351859
353317,110,Chinatown,Manhattan,2,1,1,1,4.39,161,https://www.airbnb.com/rooms/353317
355563,500,Carroll Gardens,Brooklyn,7,2,3,6,5,1,https://www.airbnb.com/rooms/355563
363016,NA,Maspeth,Queens,3,NA,2,NA,5,2,https://www.airbnb.com/rooms/363016
367810,NA,Greenpoint,Brooklyn,1,NA,2,NA,5,11,https://www.airbnb.com/rooms/367810
373618,265,Williamsburg,Brooklyn,2,0,1,1,4.97,135,https://www.airbnb.com/rooms/373618
378460,300,Hell's Kitchen,Manhattan,4,1,2,2,4.69,14,https://www.airbnb.com/rooms/378460
380730,NA,Sheepshead Bay,Brooklyn,3,NA,1,NA,5,3,https://www.airbnb.com/rooms/380730
385824,214,Spuyten Duyvil,Bronx,2,1,2,4,4.74,146,https://www.airbnb.com/rooms/385824
386744,120,Upper East Side,Manhattan,1,1,1,1,4.66,105,https://www.airbnb.com/rooms/386744
386799,NA,Midtown,Manhattan,5,NA,1,NA,4.85,116,https://www.airbnb.com/rooms/386799
387666,99,Washington Heights,Manhattan,2,2,2,3,4.91,11,https://www.airbnb.com/rooms/387666
389482,75,Briarwood,Queens,2,1,1,1,4.77,57,https://www.airbnb.com/rooms/389482
394111,75,Briarwood,Queens,2,2,1,1,4.54,13,https://www.airbnb.com/rooms/394111
396636,NA,Harlem,Manhattan,2,NA,NA,NA,4.73,42,https://www.airbnb.com/rooms/396636
397034,126,Upper West Side,Manhattan,1,1,1,1,4.68,25,https://www.airbnb.com/rooms/397034
400039,NA,Bushwick,Brooklyn,3,NA,1,NA,4.63,52,https://www.airbnb.com/rooms/400039
408491,NA,West Village,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/408491
408983,415,Prospect-Lefferts Gardens,Brooklyn,4,1,1,3,4.77,125,https://www.airbnb.com/rooms/408983
409262,300,Boerum Hill,Brooklyn,5,1,2,3,4.89,33,https://www.airbnb.com/rooms/409262
409666,NA,Brighton Beach,Brooklyn,4,NA,1,NA,4.83,9,https://www.airbnb.com/rooms/409666
411918,200,Crown Heights,Brooklyn,6,1,3,4,4.77,186,https://www.airbnb.com/rooms/411918
413504,172,Williamsburg,Brooklyn,2,1,1,1,4.93,178,https://www.airbnb.com/rooms/413504
415304,NA,East Village,Manhattan,1,NA,1,NA,5,1,https://www.airbnb.com/rooms/415304
416557,145,Greenpoint,Brooklyn,3,1,1,1,4.64,46,https://www.airbnb.com/rooms/416557
417685,145,South Slope,Brooklyn,6,1,2,3,4.71,349,https://www.airbnb.com/rooms/417685
423015,35,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.75,36,https://www.airbnb.com/rooms/423015
423275,150,Astoria,Queens,3,1,1,1,4.74,42,https://www.airbnb.com/rooms/423275
425423,50,Co-op City,Bronx,2,1.5,1,1,4.67,20,https://www.airbnb.com/rooms/425423
430427,NA,Washington Heights,Manhattan,2,NA,1,NA,4.9,12,https://www.airbnb.com/rooms/430427
430665,NA,Upper West Side,Manhattan,4,NA,1,NA,4.83,7,https://www.airbnb.com/rooms/430665
431865,332,Washington Heights,Manhattan,2,1,2,3,4.94,117,https://www.airbnb.com/rooms/431865
432090,NA,Long Island City,Queens,1,NA,NA,NA,4.94,69,https://www.airbnb.com/rooms/432090
432823,250,Park Slope,Brooklyn,2,1,0,1,4.8,10,https://www.airbnb.com/rooms/432823
433218,NA,Prospect Heights,Brooklyn,3,NA,1,NA,4.92,49,https://www.airbnb.com/rooms/433218
433414,150,Clinton Hill,Brooklyn,2,1,1,1,4.86,113,https://www.airbnb.com/rooms/433414
433914,85,East New York,Brooklyn,4,1,1,4,4.52,66,https://www.airbnb.com/rooms/433914
437352,160,South Slope,Brooklyn,3,1,2,2,4.95,22,https://www.airbnb.com/rooms/437352
437906,NA,East Village,Manhattan,2,NA,1,NA,4.75,4,https://www.airbnb.com/rooms/437906
439750,55,Williamsburg,Brooklyn,2,1,1,1,4.75,9,https://www.airbnb.com/rooms/439750
439870,433,Park Slope,Brooklyn,5,2,4,4,5,3,https://www.airbnb.com/rooms/439870
442649,NA,Chelsea,Manhattan,4,NA,1,NA,5,11,https://www.airbnb.com/rooms/442649
443646,425,Upper West Side,Manhattan,2,3,1,1,4.54,38,https://www.airbnb.com/rooms/443646
444430,NA,Mott Haven,Bronx,1,NA,NA,NA,4.9,23,https://www.airbnb.com/rooms/444430
447766,101,Kips Bay,Manhattan,1,1,1,1,4,1,https://www.airbnb.com/rooms/447766
448011,200,Clinton Hill,Brooklyn,2,1,1,1,4.77,30,https://www.airbnb.com/rooms/448011
448049,125,Jackson Heights,Queens,2,1,1,1,4.16,54,https://www.airbnb.com/rooms/448049
449660,80,Windsor Terrace,Brooklyn,2,1,1,2,4.86,126,https://www.airbnb.com/rooms/449660
450577,200,Upper West Side,Manhattan,2,1,1,2,4.8,135,https://www.airbnb.com/rooms/450577
452068,NA,Kensington,Brooklyn,5,NA,4,NA,5,3,https://www.airbnb.com/rooms/452068
453094,101,Clinton Hill,Brooklyn,2,1,1,1,4.53,500,https://www.airbnb.com/rooms/453094
453255,NA,Lower East Side,Manhattan,3,NA,2,NA,4.88,16,https://www.airbnb.com/rooms/453255
453317,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,4.83,7,https://www.airbnb.com/rooms/453317
454334,NA,Harlem,Manhattan,3,NA,1,NA,5,3,https://www.airbnb.com/rooms/454334
454763,99,Inwood,Manhattan,2,1,2,2,4.82,11,https://www.airbnb.com/rooms/454763
455734,100,Inwood,Manhattan,2,1,1,1,4.6,166,https://www.airbnb.com/rooms/455734
456110,NA,Chelsea,Manhattan,4,NA,1,NA,4.45,21,https://www.airbnb.com/rooms/456110
456190,233,West Village,Manhattan,2,1,1,1,4.66,447,https://www.airbnb.com/rooms/456190
456457,NA,Greenwich Village,Manhattan,4,NA,2,NA,4.5,6,https://www.airbnb.com/rooms/456457
456578,100,Washington Heights,Manhattan,1,1,1,1,5,1,https://www.airbnb.com/rooms/456578
457829,NA,East Village,Manhattan,4,NA,1,NA,4.26,231,https://www.airbnb.com/rooms/457829
459066,NA,Upper East Side,Manhattan,2,NA,1,NA,4.55,23,https://www.airbnb.com/rooms/459066
460999,NA,Harlem,Manhattan,4,NA,2,NA,4.5,9,https://www.airbnb.com/rooms/460999
463042,280,SoHo,Manhattan,3,1,1,1,4.85,87,https://www.airbnb.com/rooms/463042
464231,NA,Bedford-Stuyvesant,Brooklyn,3,NA,1,NA,5,2,https://www.airbnb.com/rooms/464231
465706,105,Upper West Side,Manhattan,2,1,1,1,4.67,12,https://www.airbnb.com/rooms/465706
466277,170,Williamsburg,Brooklyn,5,1,2,3,4.86,219,https://www.airbnb.com/rooms/466277
466457,200,Bedford-Stuyvesant,Brooklyn,3,1,2,2,4.81,295,https://www.airbnb.com/rooms/466457
467569,311,Lower East Side,Manhattan,2,1,1,1,4.79,39,https://www.airbnb.com/rooms/467569
467634,39,Jamaica,Queens,3,1,1,3,4.62,478,https://www.airbnb.com/rooms/467634
467866,100,West Village,Manhattan,2,1,1,1,4.9,227,https://www.airbnb.com/rooms/467866
470330,NA,Williamsburg,Brooklyn,1,NA,NA,NA,5,5,https://www.airbnb.com/rooms/470330
470498,NA,Battery Park City,Manhattan,2,NA,NA,NA,5,8,https://www.airbnb.com/rooms/470498
471758,NA,Tribeca,Manhattan,5,NA,3,NA,5,2,https://www.airbnb.com/rooms/471758
471845,NA,Bedford-Stuyvesant,Brooklyn,4,NA,2,NA,4,3,https://www.airbnb.com/rooms/471845
476983,46,Harlem,Manhattan,2,1.5,1,1,4.65,661,https://www.airbnb.com/rooms/476983
478832,NA,Carroll Gardens,Brooklyn,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/478832
479002,464,Fort Greene,Brooklyn,2,2,2,2,4.96,73,https://www.airbnb.com/rooms/479002
483414,49,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.69,29,https://www.airbnb.com/rooms/483414
484312,350,South Slope,Brooklyn,6,2.5,3,3,4.79,63,https://www.airbnb.com/rooms/484312
484728,NA,Fort Hamilton,Brooklyn,3,NA,1,NA,4.67,3,https://www.airbnb.com/rooms/484728
489018,NA,East Village,Manhattan,2,NA,1,NA,4.89,63,https://www.airbnb.com/rooms/489018
491123,138,Prospect Heights,Brooklyn,2,1,1,1,4.83,228,https://www.airbnb.com/rooms/491123
491529,NA,Park Slope,Brooklyn,5,NA,3,NA,4.91,58,https://www.airbnb.com/rooms/491529
492810,150,Bayside,Queens,2,1,2,1,4.89,9,https://www.airbnb.com/rooms/492810
495249,NA,Jackson Heights,Queens,2,NA,NA,NA,4.88,234,https://www.airbnb.com/rooms/495249
496166,749,South Slope,Brooklyn,2,2.5,4,4,4.94,17,https://www.airbnb.com/rooms/496166
498052,143,Williamsburg,Brooklyn,2,1,1,1,4.98,226,https://www.airbnb.com/rooms/498052
499249,NA,Williamsburg,Brooklyn,1,NA,1,NA,0,1,https://www.airbnb.com/rooms/499249
500886,149,Bedford-Stuyvesant,Brooklyn,2,1.5,1,1,4.94,165,https://www.airbnb.com/rooms/500886
503460,NA,New Springville,Staten Island,1,NA,2,NA,4.75,8,https://www.airbnb.com/rooms/503460
504322,NA,Greenwich Village,Manhattan,2,NA,1,NA,4.95,21,https://www.airbnb.com/rooms/504322
504362,304,Prospect Heights,Brooklyn,5,1,2,2,4.81,84,https://www.airbnb.com/rooms/504362
504437,NA,Lower East Side,Manhattan,1,NA,1,NA,4.62,67,https://www.airbnb.com/rooms/504437
505231,NA,Upper East Side,Manhattan,1,NA,1,NA,5,1,https://www.airbnb.com/rooms/505231
505315,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.83,52,https://www.airbnb.com/rooms/505315
505581,110,Harlem,Manhattan,2,1,1,1,4.6,27,https://www.airbnb.com/rooms/505581
507393,49,Bedford-Stuyvesant,Brooklyn,1,1,1,1,4.59,63,https://www.airbnb.com/rooms/507393
512022,NA,Lower East Side,Manhattan,2,NA,1,NA,4.71,41,https://www.airbnb.com/rooms/512022
513343,125,Prospect Heights,Brooklyn,2,1,1,2,5,1,https://www.airbnb.com/rooms/513343
513688,NA,Boerum Hill,Brooklyn,6,NA,3,NA,4.89,249,https://www.airbnb.com/rooms/513688
514548,150,Bushwick,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/514548
517654,NA,Ridgewood,Queens,2,NA,2,NA,5,3,https://www.airbnb.com/rooms/517654
518566,89,Upper East Side,Manhattan,1,1,1,2,4.8,15,https://www.airbnb.com/rooms/518566
519310,85,Sunnyside,Queens,2,1,1,1,4.73,262,https://www.airbnb.com/rooms/519310
521018,NA,Clinton Hill,Brooklyn,2,NA,1,NA,5,2,https://www.airbnb.com/rooms/521018
521522,NA,South Slope,Brooklyn,2,NA,NA,NA,5,5,https://www.airbnb.com/rooms/521522
523123,509,Windsor Terrace,Brooklyn,6,2,4,4,5,30,https://www.airbnb.com/rooms/523123
525523,69,East Harlem,Manhattan,2,1,1,2,4.7,46,https://www.airbnb.com/rooms/525523
526942,165,Upper East Side,Manhattan,2,1,1,1,4.8,10,https://www.airbnb.com/rooms/526942
528485,62,Sunset Park,Brooklyn,2,1,1,1,4.67,15,https://www.airbnb.com/rooms/528485
528615,NA,West Village,Manhattan,2,NA,1,NA,4,1,https://www.airbnb.com/rooms/528615
530576,107,Upper West Side,Manhattan,1,1,2,1,4.78,96,https://www.airbnb.com/rooms/530576
531091,NA,Astoria,Queens,2,1,1,1,4.73,303,https://www.airbnb.com/rooms/531091
531455,83,Prospect-Lefferts Gardens,Brooklyn,2,1,1,2,4.62,27,https://www.airbnb.com/rooms/531455
532288,310,West Village,Manhattan,2,1,1,1,4.75,114,https://www.airbnb.com/rooms/532288
533168,375,Nolita,Manhattan,2,1,2,2,4.87,99,https://www.airbnb.com/rooms/533168
536578,43,Bushwick,Brooklyn,2,1,1,1,4.83,29,https://www.airbnb.com/rooms/536578
538465,109,Inwood,Manhattan,2,1,1,2,4.75,36,https://www.airbnb.com/rooms/538465
538590,130,Astoria,Queens,2,1,1,1,4.65,74,https://www.airbnb.com/rooms/538590
540057,199,Harlem,Manhattan,6,1,2,3,4.87,270,https://www.airbnb.com/rooms/540057
541725,307,Williamsburg,Brooklyn,2,1,1,1,4.93,44,https://www.airbnb.com/rooms/541725
543792,60,Ridgewood,Queens,2,1,0,3,4.74,151,https://www.airbnb.com/rooms/543792
544039,NA,Sunset Park,Brooklyn,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/544039
545261,200,Clinton Hill,Brooklyn,3,1,1,1,5,2,https://www.airbnb.com/rooms/545261
548184,NA,Greenpoint,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/548184
549873,NA,East Village,Manhattan,2,NA,1,NA,4.8,5,https://www.airbnb.com/rooms/549873
550653,59,Windsor Terrace,Brooklyn,1,1.5,1,1,4.86,7,https://www.airbnb.com/rooms/550653
550858,NA,Chelsea,Manhattan,5,NA,2,NA,5,15,https://www.airbnb.com/rooms/550858
552502,115,Crown Heights,Brooklyn,2,1,1,2,4.75,16,https://www.airbnb.com/rooms/552502
552519,117,Crown Heights,Brooklyn,6,1,2,3,4.73,253,https://www.airbnb.com/rooms/552519
552639,214,Harlem,Manhattan,5,1,2,3,4.88,223,https://www.airbnb.com/rooms/552639
553872,120,Harlem,Manhattan,3,1,1,0,4.95,21,https://www.airbnb.com/rooms/553872
553903,125,Harlem,Manhattan,3,1,1,1,4.88,64,https://www.airbnb.com/rooms/553903
557487,NA,Greenpoint,Brooklyn,2,NA,1,NA,4.88,24,https://www.airbnb.com/rooms/557487
560078,240,East Village,Manhattan,2,1,2,2,4.9,137,https://www.airbnb.com/rooms/560078
563442,NA,West Village,Manhattan,2,NA,1,NA,4.42,27,https://www.airbnb.com/rooms/563442
564649,NA,Kips Bay,Manhattan,2,NA,1,NA,4.89,39,https://www.airbnb.com/rooms/564649
565814,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/565814
566712,NA,East Village,Manhattan,4,NA,NA,NA,4.64,138,https://www.airbnb.com/rooms/566712
568661,90,Bushwick,Brooklyn,2,1,1,1,4.94,63,https://www.airbnb.com/rooms/568661
568684,NA,Bushwick,Brooklyn,2,NA,1,NA,5,6,https://www.airbnb.com/rooms/568684
569255,148,Red Hook,Brooklyn,2,1,1,0,4.14,45,https://www.airbnb.com/rooms/569255
570218,NA,Fort Greene,Brooklyn,3,NA,1,NA,5,27,https://www.airbnb.com/rooms/570218
570797,200,Hell's Kitchen,Manhattan,2,1,1,1,4.95,23,https://www.airbnb.com/rooms/570797
571564,102,Crown Heights,Brooklyn,2,1,1,1,4.52,129,https://www.airbnb.com/rooms/571564
573671,97,Bedford-Stuyvesant,Brooklyn,1,1.5,1,1,4.73,56,https://www.airbnb.com/rooms/573671
576227,192,Harlem,Manhattan,3,1,2,3,5,7,https://www.airbnb.com/rooms/576227
576916,NA,Upper West Side,Manhattan,4,NA,1,NA,5,4,https://www.airbnb.com/rooms/576916
